DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,MT,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,MT,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NL,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NL,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NL,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NL,2018,35.41,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NL,2019,33.95,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NL,2020,33.18,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NO,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NO,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NO,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NO,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NO,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,NO,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PL,2015,83.09,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PL,2016,84.33,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PL,2017,77.78,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PL,2018,72.61,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PL,2019,68.25,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PL,2020,69.56,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PT,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PT,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PT,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PT,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PT,2019,1.90,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,PT,2020,9.70,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RO,2015,97.68,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RO,2016,99.77,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RO,2017,99.97,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RO,2018,98.03,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RO,2019,91.72,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RO,2020,90.96,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RS,2015,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RS,2016,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RS,2017,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RS,2018,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RS,2019,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,RS,2020,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SE,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SE,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SE,2017,1.63,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SE,2018,3.23,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SE,2019,3.79,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SE,2020,27.65,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SI,2015,31.22,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SI,2016,34.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SI,2017,23.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SI,2018,31.25,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SI,2019,11.87,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SI,2020,8.82,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SK,2015,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SK,2016,98.81,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SK,2017,84.60,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SK,2018,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SK,2019,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,SK,2020,85.45,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,TR,2015,55.33,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,TR,2016,53.01,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,TR,2017,51.94,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,TR,2018,47.10,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,TR,2019,33.65,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,TR,2020,33.68,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UA,2015,61.07,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UA,2016,25.92,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UA,2017,28.78,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UA,2018,28.08,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UA,2019,28.48,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UA,2020,53.36,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UK,2015,0.61,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UK,2016,1.15,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UK,2017,0.66,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UK,2018,4.50,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UK,2019,7.43,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,UK,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,XK,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,XK,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,XK,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,XK,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,XK,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,RU,PC,XK,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AL,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AL,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AL,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AL,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AL,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AL,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AT,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AT,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AT,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AT,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AT,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,AT,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BA,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BA,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BA,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BA,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BA,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BA,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BE,2015,10.20,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BE,2016,9.02,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BE,2017,6.11,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BE,2018,4.01,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BE,2019,4.92,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BE,2020,6.64,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BG,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BG,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BG,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BG,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BG,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,BG,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CY,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CY,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CY,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CY,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CY,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CY,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CZ,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CZ,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CZ,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CZ,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CZ,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,CZ,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DE,2015,1.99,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DE,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DE,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DE,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DE,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DE,2020,1.56,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DK,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DK,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DK,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DK,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DK,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,DK,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EE,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EE,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EE,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EE,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EE,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EE,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EL,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EL,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EL,2017,0.02,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EL,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EL,2019,0.14,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,EL,2020,0.21,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ES,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ES,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ES,2017,0.02,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ES,2018,0.01,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ES,2019,0.01,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ES,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FI,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FI,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FI,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FI,2018,0.06,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FI,2019,0.03,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FI,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FR,2015,1.65,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FR,2016,1.23,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FR,2017,0.99,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FR,2018,0.71,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FR,2019,0.73,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,FR,2020,1.04,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,GE,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,GE,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,GE,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,GE,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,GE,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,GE,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HR,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HR,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HR,2017,0.04,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HR,2018,0.03,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HR,2019,0.03,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HR,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HU,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HU,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HU,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HU,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HU,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,HU,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IE,2015,47.70,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IE,2016,46.81,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IE,2017,47.35,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IE,2018,46.64,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IE,2019,45.88,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IE,2020,100.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IS,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IS,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IS,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IS,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IS,2019,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IS,2020,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IT,2015,0.52,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IT,2016,0.30,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IT,2017,0.22,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IT,2018,0.23,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IT,2019,0.26,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,IT,2020,0.19,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LI,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LI,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LI,2017,1.77,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LI,2018,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LI,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LI,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LT,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LT,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LT,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LT,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LT,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LT,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LU,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LU,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LU,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LU,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LU,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LU,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LV,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LV,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LV,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LV,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LV,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,LV,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,MD,2015,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,MD,2016,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,MD,2017,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,MD,2018,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,MD,2019,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,MD,2020,0.00,s
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ME,2015,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ME,2016,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ME,2017,,z
ESTAT:NRG_IND_IDOGAS(1.0),29/09/22 23:00:00,A,G3000,UK,PC,ME,2018,,z
