"country","year","gdp_capita","population","urban_pop","life_exp","eco_freedom","employment_ratio","gov_edu_expend","gov_health_expend","literacy","poverty","child_mortality","hunger"
"KEN","2011",2622.730169,41419954,0.23967,59.53421951,"57.4",0.6059999847,NA,0.1110961256,NA,NA,0.0585,0.238
"KGZ","2011",2920.60321,5514600,0.35342,69.60243902,NA,0.61,0.181727,0.1156241533,NA,0.0022,0.0278,0.072
"KHM","2011",2648.650018,14593099,0.19967,66.87287805,"57.9",0.8219999695,NA,0.068155278,NA,0.0154,0.0393,0.168
"KIR","2011",1659.293952,104662,0.43855,65.44063415,"44.8",NA,NA,0.1007746479,NA,NA,0.0617,0.05
"KNA","2011",20571.97012,52998,0.31815,NA,NA,NA,NA,0.0648741927,NA,NA,0.0121,NA
"KOR","2011",31327.1269,49779440,0.82037,80.96707317,NA,0.585,NA,0.1181378702,NA,NA,0.004,0.05
"KSV","2011",8222.594135,1790957,NA,70.14878049,NA,NA,NA,NA,NA,0,NA,NA
"KWT","2011",76308.59071,3239181,0.98279,74.2335122,"64.9",0.6540000153,NA,0.0576990192,NA,NA,0.0103,0.05
"LAC","2011",13373.51596,537111303,0.7749439781,73.91613695,NA,0.6231686992,0.1587258,NA,NA,0.0276,0.0209,0.08306924429
"LAO","2011",4233.381248,6366909,0.34252,64.79812195,NA,0.765,NA,0.0361323754,NA,NA,0.0767,0.214
"LBN","2011",15683.58332,4591698,0.87304,78.68985366,"60.1",0.44,0.0573381,0.0955777038,NA,NA,0.0097,0.05
"LBR","2011",732.6330069,4079574,0.48168,59.86434146,"46.5",0.5909999847,NA,0.1591986014,NA,NA,0.0845,0.347
"LBY","2011",11023.43714,6288652,0.77812,71.68326829,"38.6",0.4379999924,NA,0.0642166824,NA,NA,0.0176,NA
"LCA","2011",10538.22528,179278,0.1845,74.63570732,NA,NA,0.1383676,0.1095337322,NA,NA,0.0158,NA
"LCN","2011",14307.82271,605694637,0.7876986447,74.26333547,NA,0.6154531787,0.15801065,NA,NA,NA,0.01986685619,0.0796621803
"LDC","2011",2115.630344,867666290,0.2948143662,61.85455221,NA,0.6937460897,NA,NA,NA,NA,0.08531332924,0.2395428606
"LIC","2011",1404.008395,572393050,0.2909737063,59.60073644,NA,0.728588705,0.1511833,NA,NA,0.1992,0.0895,0.2780509665
"LIE","2011",NA,36537,0.1441,81.79268293,NA,NA,NA,NA,NA,NA,NA,NA
"LKA","2011",9213.775473,20270000,0.18309,74.42456098,"57.1",0.5270000076,0.0932521,0.0645355433,NA,NA,0.0106,0.253
"LMC","2011",5174.346179,2760562037,0.3719722861,66.39343517,NA,0.5613445695,NA,0.06631220026,NA,0.0531,0.0614,0.148798334
"LMY","2011",8057.400055,5803926045,0.4615889965,68.85948294,NA,0.6057253366,NA,NA,NA,0.0483,0.0553,0.1392574349
"LSO","2011",2297.389548,2032950,0.25253,48.2197561,"47.5",0.4590000153,NA,0.1447826087,NA,NA,0.0968,0.112
"LTE","2011",12618.2331,2195191263,0.5622121756,74.48791132,NA,0.6564421899,0.1270807,NA,NA,NA,0.01556890211,0.110098942
"LTU","2011",22541.72557,3028115,0.66672,73.56341463,"71.3",0.5070000076,0.1233635,0.1225268725,0.998156,0.0082,0.0061,NA
"LUX","2011",91073.32208,518347,0.88906,80.98780488,"76.2",0.54,NA,0.1471364834,NA,NA,0.0023,NA
"LVA","2011",19451.03228,2059709,0.6762,73.57560976,"65.8",0.4929999924,0.0895797,0.1008457049,0.998959,0.01,0.009,NA
"MAC","2011",117340.9708,546682,1,79.9062439,NA,0.6940000153,0.1613787,NA,0.9564004,NA,NA,NA
"MAF","2011",NA,30615,NA,78.87073171,NA,NA,NA,NA,NA,NA,NA,NA
"MAR","2011",6746.899456,32531964,0.58191,72.98543902,"59.6",0.4570000076,NA,0.0604558367,0.6708416,NA,0.0319,0.052
"MCO","2011",NA,37189,1,NA,NA,NA,0.0807617,0.1882163011,NA,NA,0.0039,NA
"MDA","2011",4179.214809,3559986,0.44859,70.27109756,"55.7",0.3879999924,0.219582,0.1361895569,NA,4e-04,0.0169,NA
"MDG","2011",1371.648575,21678867,0.32562,63.80741463,"61.2",0.8569999695,0.197794,0.1732428079,NA,NA,0.0578,0.317
"MDV","2011",11126.94559,377000,0.41159,76.3375122,"48.3",0.585,0.1767886,0.1661554951,NA,NA,0.0118,0.087
"MEA","2011",17024.70573,393274154,0.628674519,72.26336721,NA,0.4295615058,NA,NA,NA,NA,0.02665987355,0.08559443889
"MEX","2011",15754.19717,120365271,0.78118,76.18565854,"67.8",0.5709999847,0.1900752,0.1135873486,0.9351998,NA,0.016,0.05
"MHL","2011",3505.269694,52541,0.71619,NA,NA,NA,NA,0.2286111111,NA,NA,0.0388,NA
"MIC","2011",8786.421834,5231532995,0.4802627678,69.87254252,NA,0.5955860836,NA,NA,NA,0.036,0.048,0.1260007231
"MKD","2011",11641.23022,2065888,0.56962,74.8745122,NA,0.38,NA,0.1341337361,NA,NA,0.0086,NA
"MLI","2011",1862.940401,15639115,0.36789,56.65468293,"56.3",0.605,0.1825828,0.1217793361,0.3356094,NA,0.1317,0.05
"MLT","2011",28177.57367,416268,0.94833,80.74634146,"65.7",0.4809999847,0.188981,0.1577902276,0.9330736,NA,0.0067,NA
"MMR","2011",NA,52125411,0.31935,65.18090244,NA,0.7590000153,NA,0.017907666,NA,NA,0.0572,0.18
"MNA","2011",11577.74993,337908291,0.5918648691,71.67739544,NA,0.4032156315,NA,NA,NA,NA,0.0282,0.09064774049
"MNE","2011",14215.55918,620079,0.63274,75.39131707,"62.5",0.3929999924,NA,0.0911265909,0.9844221,8e-04,0.0062,NA
"MNG","2011",8889.345538,2759074,0.68538,68.12253659,"59.5",0.5879999924,0.1215085,0.0684309511,NA,6e-04,0.028,0.245
"MNP","2011",NA,53234,0.89414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ","2011",951.8253639,25016921,0.31179,53.73829268,NA,0.655,NA,0.0774918312,NA,NA,0.0975,0.299
"MRT","2011",3403.534526,3683221,0.57348,62.2924878,"52.1",0.37,0.1368266,0.0568634196,NA,NA,0.0954,0.076
"MUS","2011",16179.29153,1252404,0.40372,73.26682927,"76.2",0.54,0.1384617,0.0998643352,0.8924983,NA,0.0149,0.05
"MWI","2011",1078.855647,15226813,0.15663,58.50012195,"55.8",0.7680000305,0.15213,0.2068988973,NA,NA,0.0845,0.213
"MYS","2011",21866.34075,28572970,0.71735,74.2867561,NA,0.5729999924,0.2097702,0.0635886503,NA,NA,0.0079,0.05
"NAC","2011",48967.5238,346126201,0.8096091889,78.91060374,NA,0.5773151262,0.12619725,0.1938254201,NA,NA,0.007045215769,NA
"NAM","2011",8625.717922,2240161,0.42637,63.27717073,"62.7",0.48,NA,0.1385598106,NA,NA,0.0516,0.394
"NCL","2011",NA,254000,0.67901,76.72682927,NA,NA,NA,NA,NA,NA,NA,NA
"NER","2011",807.1930209,16946485,0.17766,59.20456098,"54.3",0.6140000153,0.2167581,0.0857581398,NA,0.1391,0.1161,0.105
"NGA","2011",5230.598854,163770669,0.44362,51.73780488,"56.7",0.5159999847,NA,0.0742192547,NA,NA,0.1255,0.062
"NIC","2011",4223.427239,5807787,0.57544,73.90129268,NA,0.58,NA,0.1910540497,NA,NA,0.0252,0.195
"NLD","2011",46388.29359,16693074,0.87837,81.20487805,NA,0.615,0.1175423,0.1955563514,NA,NA,0.0043,NA
"NOR","2011",62736.68047,4953088,0.79385,81.29512195,"70.3",0.6320000076,0.1501093,0.1761347519,NA,NA,0.0031,NA
"NPL","2011",2042.140687,27179237,0.17166,68.40663415,"50.1",0.8119999695,NA,0.160166177,0.5962725,NA,0.0431,0.092
"NRU","2011",NA,10043,1,NA,NA,NA,NA,0.098507413,NA,NA,0.0388,NA
"NZL","2011",32734.38316,4384000,0.86183,80.90487805,"82.3",0.6359999847,0.1667924,0.217140785,NA,NA,0.0061,NA
"OED","2011",36235.9978,1249545623,0.7928613719,79.66020094,NA,0.5480018292,0.1207168,0.1725914529,NA,NA,0.008098253938,NA
"OMN","2011",42479.20132,3210003,0.75691,76.32763415,"69.8",0.57,NA,0.053040244,NA,NA,0.0116,0.054
"OSS","2011",22386.19954,26564437,0.5652579146,65.61891272,NA,0.5926233822,0.1362941,NA,NA,NA,0.06303472848,NA
"PAK","2011",4322.534383,173669648,0.37007,65.447,NA,0.5129999924,0.1092462,0.0471561579,0.5473802,NA,0.0899,0.218
"PAN","2011",17058.59645,3681979,0.65405,77.05168293,NA,0.6259999847,0.1301972,0.128467342,NA,0.0129,0.0192,0.134
"PER","2011",10379.20984,29759891,0.77269,73.84497561,"68.6",0.7309999847,0.1355255,0.1316159408,NA,0.0114,0.02,0.107
"PHL","2011",5754.112442,94501233,0.45017,67.89065854,"56.2",0.6070000076,NA,0.0814190009,NA,NA,0.0312,0.134
"PLW","2011",12947.90758,20606,0.84234,NA,NA,NA,NA,0.1652325581,NA,NA,0.0188,NA
"PNG","2011",2345.065877,7001172,0.13,62.15263415,"52.6",0.7059999847,NA,0.1316351141,NA,NA,0.0643,NA
"POL","2011",22520.0128,38063255,0.6078,76.69512195,"64.1",0.5079999924,0.1106334,0.1080225325,NA,0,0.0055,NA
"PRE","2011",3232.273252,757484446,0.3653581173,56.92121953,NA,0.6193006187,0.1486779,NA,NA,NA,0.1009246292,0.1918022041
"PRI","2011",34195.60367,3678736,0.93771,78.67317073,NA,0.36,NA,NA,NA,NA,NA,NA
"PRK","2011",NA,24631359,0.60316,69.18790244,NA,0.75,NA,NA,NA,NA,0.0301,0.42
"PRT","2011",26932.40813,10557560,0.61167,80.47073171,"64",0.5359999847,0.1024668,0.1339691666,0.9447705,NA,0.0038,NA
"PRY","2011",7504.677492,6293763,0.58714,72.48719512,NA,0.67,0.2324948,0.1183777937,NA,0.0193,0.0233,0.121
"PSE","2011",4356.341825,3927051,0.74356,72.38539024,NA,0.3229999924,NA,NA,0.9526724,NA,0.0233,NA
"PSS","2011",4930.507637,2239849,0.3681146481,69.33962584,NA,NA,NA,NA,NA,NA,0.02867455937,0.06717765983
"PST","2011",39017.61635,1079590396,0.8000065389,79.99418054,NA,0.5516796107,0.1207168,0.1750131265,NA,NA,0.005651952557,NA
"PYF","2011",NA,270862,0.56349,75.91702439,NA,NA,NA,NA,NA,NA,NA,NA
"QAT","2011",134117.4309,1905437,0.98812,78.02780488,"70.5",0.8609999847,0.1270807,0.0513199391,0.9640687,NA,0.0088,NA
"ROU","2011",17624.5779,20147528,0.5396,74.4097561,"64.7",0.5159999847,0.0833493,0.1118833176,0.9860429,0,0.0132,NA
"RUS","2011",24074.36458,142960868,0.73732,69.65853659,NA,0.5929999924,NA,0.1002770748,NA,1e-04,0.0114,NA
"RWA","2011",1397.224691,10556429,0.24922,62.15536585,"62.7",0.8569999695,0.1538505,0.1047095398,NA,NA,0.0577,0.354
"SAS","2011",4376.239375,1651888921,0.3137851514,67.0699544,NA,0.543452727,0.1230057,0.0493898847,NA,0.0461,0.0616,0.165740152
"SAU","2011",47474.04338,28788438,0.82298,73.85485366,"66.2",0.4879999924,NA,0.0702641789,NA,NA,0.0165,0.05
"SDN","2011",3478.252239,36918193,0.33188,62.45553659,NA,0.4559999847,NA,0.1179958968,NA,NA,0.0782,NA
"SEN","2011",2159.022888,13357003,0.42497,64.69536585,"55.7",0.685,NA,0.0784079944,0.5205196,0.1279,0.06,0.129
"SGP","2011",74910.18253,5183688,1,81.74390244,"87.2",0.655,0.2061663,0.1001555728,0.9617616,NA,0.0028,NA
"SLB","2011",1976.4069,537648,0.20506,67.29121951,"45.9",0.64,NA,0.139828579,NA,NA,0.0314,0.107
"SLE","2011",1414.860083,5908908,0.38557,49.03473171,"49.6",0.65,0.1241147,0.1226560754,NA,0.167,0.1506,0.27
"SLV","2011",7596.509131,6055208,0.6479,71.95617073,NA,0.5779999924,0.1587258,0.1470327771,0.8549399,0.0106,0.0193,0.126
"SMR","2011",NA,30938,0.94104,83.32321508,NA,NA,0.1064036,0.1540949448,NA,NA,0.0034,NA
"SOM","2011",NA,9806670,0.37702,54.35695122,NA,0.5220000076,NA,NA,NA,NA,0.1553,NA
"SRB","2011",12571.8955,7234099,0.55258,74.53658537,NA,0.4009999847,0.1060352,0.1425378618,0.9796241,NA,0.0073,NA
"SSA","2011",3283.863857,897911089.1,0.3572659836,56.96532827,NA,0.6417642674,0.1504878,0.1221057071,NA,0.1734,0.0969,0.1983595339
"SSD","2011",3461.751039,10510122,0.18022,54.205,NA,NA,0.0393043,NA,NA,NA,0.1067,NA
"SSF","2011",3285.740063,897998530.1,0.3572824245,56.96686278,NA,0.6417642674,0.1504878,0.1220696648,NA,NA,0.09707518072,0.1983595339
"SST","2011",19711.83145,35700983,0.5245913902,67.1331486,NA,0.5864204415,0.1384617,NA,NA,NA,0.05494409338,0.1572156224
"STP","2011",2839.895903,174646,0.626,66.00378049,NA,NA,NA,0.0557832912,NA,NA,0.0544,0.059
"SUR","2011",15119.74355,523439,0.66276,70.59939024,"53.1",0.5070000076,NA,0.1189178476,NA,NA,0.0241,0.083
"SVK","2011",25167.45381,5398384,0.5441,75.95853659,NA,0.5109999847,0.0983438,0.1450484012,NA,0.0021,0.0081,NA
"SVN","2011",28513.47483,2052843,0.49948,79.97073171,"64.6",0.5340000153,0.1207168,0.1337766792,NA,0,0.0031,NA
"SWE","2011",43709.21145,9449213,0.8521,81.80243902,"71.9",0.5879999924,0.1324639,0.1925691717,NA,NA,0.003,NA
"SWZ","2011",7620.196604,1212458,0.21425,48.66139024,"59.1",0.4390000153,0.2235631,0.180742294,NA,NA,0.0791,0.244
"SXM","2011",36327.2319,33435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYC","2011",22556.58257,87441,0.52611,72.72439024,"51.2",NA,0.1038641,0.0901937727,NA,NA,0.0142,NA
"SYR","2011",NA,20501167,0.56066,71.48614634,NA,0.385,NA,0.0479576059,NA,NA,0.015,NA
"TCA","2011",NA,31727,0.90668,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD","2011",1862.351166,12298512,0.22048,50.33195122,"45.3",0.665,0.1008323,0.0685440807,NA,0.1529,0.156,0.401
"TEA","2011",9591.975946,1952981621,0.4865837583,73.4958852,NA,0.6768871312,NA,NA,NA,NA,0.02193543038,0.1186138934
"TEC","2011",17347.65867,443792065,0.6408764323,71.64872656,NA,0.5384500722,0.1110005,0.1071767764,NA,NA,0.01955809048,NA
"TGO","2011",1255.087825,6566179,0.3801,57.93078049,"49.1",0.7519999695,0.1863494,0.0695214039,0.6040995,0.2321,0.0883,0.189
"THA","2011",13654.27246,66902958,0.45394,73.89239024,NA,0.7190000153,0.2263026,0.2127414232,NA,1e-04,0.014,0.089
"TJK","2011",2229.445742,7753925,0.26533,68.89178049,"53.5",0.5979999924,0.1456051,0.0623084285,NA,NA,0.0509,0.368
"TKM","2011",11360.50215,5106672,0.48707,65.16560976,"43.6",0.5420000076,NA,0.086813085,NA,NA,0.0582,0.05
"TLA","2011",14059.52142,589506204,0.7873441469,74.14126826,NA,0.618667494,0.15801065,NA,NA,NA,0.02002810935,0.08024655994
"TLS","2011",1965.522007,1120392,0.30171,67.57673171,"42.8",0.3690000153,0.0961729,0.0238109869,NA,NA,0.0611,0.312
"TMN","2011",11663.90995,333981240,0.5900811925,71.66907063,NA,0.404007597,NA,NA,NA,NA,0.02846383618,0.09064774049
"TON","2011",5030.652213,104392,0.23443,72.33473171,"55.8",NA,NA,0.1058175559,0.9938554,NA,0.0175,NA
"TSA","2011",4376.239375,1651888921,0.3137851514,67.0699544,NA,0.543452727,0.1230057,0.0493898847,NA,NA,0.06157866646,0.165740152
"TSS","2011",3285.740063,897998530.1,0.3572824245,56.96686278,NA,0.6417642674,0.1504878,0.1220696648,NA,NA,0.09707518072,0.1983595339
"TTO","2011",29765.01193,1334790,0.08937,69.98031707,"66.5",0.6090000153,NA,0.0742372508,NA,NA,0.0229,0.099
"TUN","2011",10203.80122,10673800,0.661,74.34390244,"58.5",0.3859999847,NA,0.1464478116,0.7965391,NA,0.0165,0.05
"TUR","2011",17796.47519,73517002,0.71282,74.36734146,"64.2",0.4459999847,NA,0.1125358359,0.9410609,1e-04,0.0178,0.05
"TUV","2011",3488.248359,9844,0.55807,NA,NA,NA,NA,0.1799775028,NA,NA,0.0307,NA
"TZA","2011",2206.910779,47122998,0.28798,62.63209756,"57",0.8609999847,NA,0.1389991255,NA,0.1435,0.0589,0.347
"UGA","2011",1648.531066,34260342,0.148,56.4637561,"61.7",0.7440000153,0.1207702,0.1617173824,NA,NA,0.0698,0.248
"UKR","2011",8281.867126,45706100,0.68876,70.80926829,"45.8",0.5420000076,0.1348432,0.1163173209,NA,0,0.0112,NA
"UMC","2011",12863.66045,2470970958,0.6011661106,73.7597217,NA,0.6283986881,0.13938665,NA,NA,0.0166,0.0229,0.09944817888
"URY","2011",17904.81986,3385610,0.94612,76.54119512,NA,0.6140000153,0.1492589,0.2095038709,0.983359,0.001,0.012,0.05
"USA","2011",49781.80066,311718857,0.8094,78.64146341,"77.8",0.5729999924,0.1305128,0.194623674,NA,NA,0.0072,NA
"UZB","2011",4412.474193,29339400,0.36173,67.98141463,"45.8",0.5440000153,NA,0.0898732644,NA,NA,0.0446,0.077
"VCT","2011",9871.648577,109341,0.4914,72.5187561,NA,NA,NA,0.1317949621,NA,NA,0.0203,0.064
"VEN","2011",17001.91324,29427631,0.8881,73.79165854,NA,0.595,NA,0.0883409565,0.9477023,NA,0.0164,0.05
"VGB","2011",NA,27906,0.44948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VIR","2011",NA,105784,0.9476,79.37317073,NA,NA,NA,NA,NA,NA,NA,NA
"VNM","2011",4715.886349,87860300,0.31029,75.15680488,"51.6",0.7540000153,NA,0.1041207456,NA,NA,0.0242,0.136
"VUT","2011",2915.239621,241876,0.24894,71.13456098,"56.7",NA,NA,0.1397997861,NA,NA,0.0286,0.061
"WSM","2011",5674.475341,187434,0.19857,72.70126829,"60.6",NA,NA,0.1416730851,0.9897326,NA,0.0186,0.05
"YEM","2011",3616.243909,24234940,0.32302,63.05353659,NA,0.3970000076,NA,0.0429779584,NA,NA,0.0511,0.263
"ZAF","2011",12291.73384,51549958.08,0.62746,55.29565854,"62.7",0.3859999847,0.1892162,0.1455683678,0.9310214,0.049,0.0498,0.05
"ZMB","2011",3342.570854,14343526,0.39153,57.42219512,"59.7",0.69,NA,0.1113255778,NA,NA,0.0786,0.503
"ZWE","2011",1523.621784,14255592,0.33015,51.60036585,"22.1",0.8159999847,NA,0.0759470588,0.8358272,NA,0.0856,0.335
"ABW","2012",NA,102393,0.42364,75.2057561,NA,NA,NA,NA,NA,NA,NA,NA
"AFG","2012",1934.285634,29726803,0.25468,59.67960976,NA,0.4379999924,0.1282317,0.11668976,NA,NA,0.0995,0.244
"AGO","2012",6758.27805,22685632,0.41699,51.464,"46.7",0.6509999847,NA,0.0557303128,NA,NA,0.1722,0.175
"ALB","2012",10361.43322,2900247,0.5433,77.44397561,"65.1",0.4740000153,NA,0.0971053128,0.9724696,0.0022,0.0155,NA
"AND","2012",NA,79316,0.86708,NA,NA,NA,NA,0.1888417767,NA,NA,0.0031,NA
"ARB","2012",15473.457,368802611,0.5694443765,70.17366957,NA,0.4431950724,NA,NA,NA,NA,0.04019674209,0.0906738293
"ARE","2012",61172.99479,8952542,0.84684,77.02414634,"69.3",0.7609999847,NA,0.0869735577,NA,NA,0.0078,0.05
"ARG","2012",NA,42095224,0.91295,75.8162439,"48",0.5629999924,0.1506353,0.087412893,NA,0.0077,0.0138,0.05
"ARM","2012",7401.856398,2978339,0.63161,74.45209756,"68.8",0.5209999847,0.1370187,0.0743875474,NA,0.0033,0.0163,0.068
"ASM","2012",NA,55227,0.87413,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATG","2012",20956.33642,89069,0.25135,75.62180488,NA,NA,NA,0.1715825866,NA,NA,0.0091,NA
"AUS","2012",42596.29412,22728254,0.89015,82.04634146,"83.1",0.6190000153,0.1318429,0.1731142544,NA,NA,0.0043,NA
"AUT","2012",45858.24684,8429991,0.65864,80.93658537,"70.3",0.5829999924,0.1070825,0.1629661859,NA,NA,0.004,NA
"AZE","2012",16180.88715,9295784,0.53856,70.62395122,"58.9",0.6220000076,0.0572184,0.03805179,0.9977577,NA,0.0357,0.05
"BDI","2012",730.0335656,10124572,0.11189,55.78929268,"48.1",0.7669999695,0.1642836,0.1405947053,NA,NA,0.0912,NA
"BEL","2012",41930.66183,11128246,0.97732,80.38536585,"69",0.49,NA,0.1485258063,NA,NA,0.0043,NA
"BEN","2012",1826.808935,10049792,0.42667,59.12197561,"55.7",0.7209999847,0.2502131,0.1016968907,NA,NA,0.107,0.108
"BFA","2012",1547.649372,16590813,0.27346,57.87931707,"60.6",0.8069999695,0.1589539,0.1169373226,NA,NA,0.1014,0.212
"BGD","2012",2764.781928,155257387,0.3199,70.86026829,NA,0.6759999847,0.146635,0.0692130549,NA,NA,0.044,0.173
"BGR","2012",16097.83431,7305888,0.72971,74.31463415,"64.7",0.4659999847,0.1069092,0.115357273,NA,0.0077,0.012,NA
"BHR","2012",40992.55678,1333577,0.88619,76.40763415,"75.2",0.6790000153,0.0894804,0.0934712667,NA,NA,0.0073,NA
"BHS","2012",23234.79222,372388,0.82667,74.91446341,NA,0.6370000076,NA,0.1513047272,NA,NA,0.0132,NA
"BIH","2012",9705.013979,3828419,0.39378,76.12017073,"57.3",0.325,NA,0.1470695061,NA,NA,0.0065,NA
"BLR","2012",17218.3561,9464000,0.75467,71.96585366,"49",0.5240000153,0.1318072,0.1321285743,NA,0,0.0053,NA
"BLZ","2012",8114.443709,336707,0.44496,69.90514634,"61.9",0.5609999847,NA,0.124715247,NA,NA,0.018,0.059
"BMU","2012",53097.69629,64798,1,81.67780488,NA,NA,NA,NA,NA,NA,NA,NA
"BOL","2012",5899.781303,10238762,0.67279,67.44546341,"50.2",0.7040000153,0.1782875,0.1133462372,0.9446056,0.0485,0.0431,0.211
"BRA","2012",15246.26077,202401584,0.84901,73.83958537,"57.9",0.6559999847,0.1556961,0.068625061,0.9133785,0.0248,0.016,0.05
"BRB","2012",15673.17331,281580,0.31769,75.17102439,"69",0.63,0.1368958,0.1069198533,NA,NA,0.0141,0.05
"BRN","2012",74195.02119,405512,0.76223,78.25258537,NA,0.6190000153,0.0972782,0.0606669378,NA,NA,0.0097,0.05
"BTN","2012",7251.433192,743711,0.36368,68.72290244,"56.6",0.7059999847,NA,0.0778580725,NA,0.0042,0.0378,NA
"BWA","2012",14211.00753,2132822,0.56699,64.22273171,"69.6",0.6309999847,NA,0.1075512459,NA,NA,0.0495,0.27
"CAF","2012",925.7149449,4619500,0.39258,49.10529268,"50.3",0.7330000305,NA,0.105066313,NA,NA,0.1421,0.353
"CAN","2012",42143.96878,34751476,0.81293,81.56243902,"79.9",0.615,NA,0.1856502884,NA,NA,0.0053,NA
"CEB","2012",22726.2262,103935318,0.6214184735,75.9934886,NA,0.5062122914,0.0979439,0.1198540374,NA,NA,0.007115333361,NA
"CHE","2012",57205.37219,7996861,0.73739,82.69756098,"81.1",0.6530000305,0.1609951,0.2200786145,NA,NA,0.0043,NA
"CHI","2012",NA,161336,0.31189,80.31865854,NA,NA,NA,NA,NA,NA,NA,NA
"CHL","2012",21370.09931,17388437,0.88986,80.89485366,"78.3",0.5759999847,0.192781,0.1465070469,NA,NA,0.0086,0.05
"CHN","2012",11219.92767,1350695000,0.51889,75.39292683,"51.2",0.68,NA,0.1048547293,NA,NA,0.0134,0.11
"CIV","2012",2803.700937,21102641,0.52041,50.86334146,NA,0.6459999847,NA,0.0852093645,0.4098163,NA,0.1025,0.141
"CMR","2012",2715.35411,21659488,0.52677,54.5875122,"51.8",0.6730000305,0.1517625,0.0545882966,NA,NA,0.0974,0.108
"COD","2012",652.3885874,70291160,0.4095,57.85407317,NA,0.66,NA,0.116025168,0.750172,0.3925,0.1085,NA
"COG","2012",5803.0888,4286188,0.641,60.92390244,NA,0.6609999847,NA,0.0870635969,NA,NA,0.0526,0.283
"COL","2012",12058.4613,46881018,0.75603,73.63078049,"68",0.6020000076,0.1551283,0.1887406411,NA,0.029,0.0174,0.111
"COM","2012",1379.715987,733661,0.28029,62.58297561,"45.7",0.5390000153,0.1849151,0.0994122903,NA,NA,0.0809,NA
"CPV","2012",6256.800843,500870,0.63389,72.82821951,"63.5",0.61,NA,0.0962511549,0.8532779,NA,0.0266,0.114
"CRI","2012",13839.46892,4654148,0.7394,79.05353659,NA,0.58,NA,0.2572010815,NA,0.0068,0.0101,0.054
"CSS","2012",14574.17774,6937108,0.4193701041,72.54548474,NA,0.567836674,0.1880926,NA,NA,NA,0.02103819419,0.08700714749
"CUB","2012",19820.97698,11342631,0.76781,79.14160976,"28.3",0.5490000153,NA,0.1154663288,0.9975253,NA,0.0058,0.05
"CUW","2012",NA,152088,0.89652,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYM","2012",NA,57522,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYP","2012",31920.44547,1129303,0.67261,79.76226829,"71.8",0.56,NA,0.0745557803,NA,NA,0.0032,NA
"CZE","2012",28727.90726,10510785,0.73115,78.07560976,"69.9",0.5459999847,0.0974072,0.1424886832,NA,8e-04,0.0038,NA
"DEU","2012",43600.1134,80425823,0.74688,80.89268293,"71",0.5659999847,0.112171,0.1881069824,NA,NA,0.004,NA
"DJI","2012",2932.233342,853069,0.77117,61.29597561,"53.9",NA,NA,0.1413973888,NA,0.0785,0.0717,0.205
"DMA","2012",10206.27438,71685,0.68681,NA,"61.6",NA,NA,0.0962106618,NA,NA,0.0204,NA
"DNK","2012",44246.33062,5591572,0.87142,80.05121951,"76.2",0.585,NA,0.1585160701,NA,NA,0.0038,NA
"DOM","2012",11740.05363,10155036,0.76039,73.13531707,"60.2",0.5529999924,NA,0.1435662097,0.9015518,0.0068,0.0327,0.14
"DZA","2012",13452.55261,37439427,0.6887,74.32409756,"51",0.3890000153,NA,0.0998819159,NA,NA,0.0261,0.05
"EAP","2012",10303.1965,1991783241,0.4988185166,73.6222531,NA,0.6790825339,NA,NA,NA,0.0147,0.0209,0.1147409542
"EAR","2012",7585.732317,2991724468,0.4291362763,68.42853911,NA,0.5564875448,NA,0.08734637111,NA,NA,0.0474209343,0.1412330599
"EAS","2012",13269.70624,2233936812,0.5381849226,74.55052284,NA,0.6685131647,NA,NA,NA,NA,0.0197855224,0.1131369821
"ECA","2012",17616.37711,403830537,0.646172113,71.53620364,NA,0.5471157194,0.1318072,0.1059633915,NA,0.0058,0.023,NA
"ECS","2012",28157.8581,895050287,0.7033788249,76.55823317,NA,0.5315572653,0.1183863,0.1524550791,NA,NA,0.01267720333,NA
"ECU","2012",10512.4367,15419493,0.63088,75.433,"48.3",0.6559999847,0.1034829,0.0732124371,0.9206474,0.0246,0.0237,0.118
